date,rain,precipitation,temperature_2m,wind_speed_10m,wind_gust_10m,location
2024-12-31 16:00:00+00:00,0.0,0.0,24.600000381469727,3.0652894973754883,14.399999618530273,Petaling
2024-12-31 17:00:00+00:00,0.0,0.0,24.0,1.4058449268341064,7.920000076293945,Petaling
2024-12-31 18:00:00+00:00,0.0,0.0,24.0,2.1971800327301025,5.759999752044678,Petaling
2024-12-31 19:00:00+00:00,0.0,0.0,23.799999237060547,1.1525623798370361,5.399999618530273,Petaling
2024-12-31 21:00:00+00:00,0.0,0.0,23.700000762939453,0.0,2.879999876022339,Petaling
2025-01-01 01:00:00+00:00,0.10000000149011612,0.10000000149011612,25.549999237060547,2.907989025115967,12.239999771118164,Petaling
2025-01-01 02:00:00+00:00,0.4000000059604645,0.4000000059604645,25.25,4.327493190765381,18.719999313354492,Petaling
2025-01-01 03:00:00+00:00,0.20000000298023224,0.20000000298023224,26.350000381469727,1.6595180034637451,15.480000495910645,Petaling
2025-01-01 04:00:00+00:00,0.10000000149011612,0.10000000149011612,28.5,4.394360065460205,17.280000686645508,Petaling
2025-01-01 05:00:00+00:00,0.0,0.0,29.399999618530273,5.195113182067871,18.719999313354492,Petaling
2025-01-01 07:00:00+00:00,0.0,0.0,30.350000381469727,4.427414417266846,19.079999923706055,Petaling
2025-01-01 08:00:00+00:00,0.0,0.0,29.799999237060547,2.167487144470215,15.84000015258789,Petaling
2025-01-01 09:00:00+00:00,0.800000011920929,0.800000011920929,28.149999618530273,2.9957969188690186,13.679999351501465,Petaling
2025-01-01 10:00:00+00:00,0.30000001192092896,0.30000001192092896,26.899999618530273,6.26906681060791,15.119998931884766,Petaling
2025-01-01 12:00:00+00:00,1.100000023841858,1.100000023841858,25.149999618530273,6.361414909362793,17.639999389648438,Petaling
2025-01-01 14:00:00+00:00,0.10000000149011612,0.10000000149011612,24.75,4.913043975830078,20.880001068115234,Petaling
2025-01-01 19:00:00+00:00,0.0,0.0,23.399999618530273,1.8792551755905151,4.320000171661377,Petaling
2025-01-01 20:00:00+00:00,0.0,0.0,23.200000762939453,0.5400000214576721,5.759999752044678,Petaling
2025-01-02 00:00:00+00:00,0.0,0.0,23.600000381469727,5.411986351013184,13.319999694824219,Petaling
2025-01-02 03:00:00+00:00,0.0,0.0,27.149999618530273,4.735060214996338,17.280000686645508,Petaling
2025-01-02 05:00:00+00:00,0.0,0.0,30.75,3.148714065551758,16.19999885559082,Petaling
2025-01-02 08:00:00+00:00,0.20000000298023224,0.20000000298023224,30.799999237060547,6.854195594787598,19.079999923706055,Petaling
2025-01-02 11:00:00+00:00,0.0,0.0,28.350000381469727,4.104631423950195,14.039999961853027,Petaling
2025-01-02 14:00:00+00:00,0.0,0.0,26.799999237060547,3.78428316116333,14.399999618530273,Petaling
2025-01-02 18:00:00+00:00,0.0,0.0,25.0,7.382194519042969,15.119998931884766,Petaling
2025-01-02 21:00:00+00:00,0.10000000149011612,0.10000000149011612,24.350000381469727,3.415259599685669,15.119998931884766,Petaling
2025-01-03 01:00:00+00:00,1.100000023841858,1.100000023841858,25.649999618530273,3.6402747631073,11.879999160766602,Petaling
2025-01-03 03:00:00+00:00,0.20000000298023224,0.20000000298023224,26.450000762939453,3.348193407058716,14.75999927520752,Petaling
2025-01-03 06:00:00+00:00,0.30000001192092896,0.30000001192092896,28.75,3.7064266204833984,18.35999870300293,Petaling
2025-01-03 07:00:00+00:00,0.20000000298023224,0.20000000298023224,29.899999618530273,2.1068458557128906,17.280000686645508,Petaling
2025-01-03 08:00:00+00:00,0.10000000149011612,0.10000000149011612,30.299999237060547,3.8773183822631836,14.399999618530273,Petaling
2025-01-03 13:00:00+00:00,0.0,0.0,25.399999618530273,2.5071096420288086,9.0,Petaling
2025-01-03 18:00:00+00:00,0.10000000149011612,0.10000000149011612,24.200000762939453,5.885201454162598,18.0,Petaling
2025-01-03 22:00:00+00:00,0.30000001192092896,0.30000001192092896,23.049999237060547,3.148714065551758,12.959999084472656,Petaling
2025-01-03 23:00:00+00:00,0.10000000149011612,0.10000000149011612,23.149999618530273,2.595996856689453,6.839999675750732,Petaling
2025-01-04 00:00:00+00:00,0.0,0.0,23.5,3.9640889167785645,10.079999923706055,Petaling
2025-01-04 05:00:00+00:00,1.100000023841858,1.100000023841858,28.049999237060547,7.729526996612549,27.0,Petaling
2025-01-04 06:00:00+00:00,0.0,0.0,29.350000381469727,0.6489992141723633,23.03999900817871,Petaling
2025-01-04 09:00:00+00:00,1.0,1.0,28.25,2.7238941192626953,18.719999313354492,Petaling
2025-01-04 10:00:00+00:00,11.100000381469727,11.100000381469727,25.049999237060547,5.351784706115723,22.68000030517578,Petaling
2025-01-04 11:00:00+00:00,1.2000000476837158,1.2000000476837158,24.700000762939453,5.9427266120910645,13.319999694824219,Petaling
2025-01-04 14:00:00+00:00,0.0,0.0,25.799999237060547,6.391901016235352,14.75999927520752,Petaling
2025-01-04 18:00:00+00:00,0.0,0.0,24.450000762939453,1.1384198665618896,7.559999465942383,Petaling
2025-01-04 21:00:00+00:00,0.0,0.0,23.799999237060547,0.2545584440231323,3.239999771118164,Petaling
2025-01-04 22:00:00+00:00,0.0,0.0,23.399999618530273,1.6299692392349243,3.5999999046325684,Petaling
2025-01-04 23:00:00+00:00,0.0,0.0,23.149999618530273,2.3469126224517822,5.039999961853027,Petaling
2025-01-05 02:00:00+00:00,0.0,0.0,28.0,0.6489992141723633,9.0,Petaling
2025-01-05 03:00:00+00:00,0.0,0.0,29.549999237060547,1.1525623798370361,10.799999237060547,Petaling
2025-01-05 08:00:00+00:00,7.400000095367432,7.400000095367432,27.399999618530273,7.536391735076904,25.919998168945312,Petaling
2025-01-05 19:00:00+00:00,0.30000001192092896,0.30000001192092896,24.799999237060547,3.396233081817627,7.920000076293945,Petaling
2025-01-05 21:00:00+00:00,1.0,1.0,24.450000762939453,3.0173499584198,5.039999961853027,Petaling
2025-01-06 10:00:00+00:00,0.5,0.5,27.149999618530273,7.289444923400879,23.03999900817871,Petaling
2025-01-06 16:00:00+00:00,1.2000000476837158,1.2000000476837158,23.75,5.939999580383301,18.0,Petaling
2025-01-06 19:00:00+00:00,0.0,0.0,22.549999237060547,4.873315334320068,18.35999870300293,Petaling
2025-01-06 20:00:00+00:00,0.6000000238418579,0.6000000238418579,22.350000381469727,5.068846225738525,16.559999465942383,Petaling
2025-01-07 13:00:00+00:00,0.0,0.0,24.700000762939453,5.351784706115723,10.079999923706055,Petaling
2025-01-07 16:00:00+00:00,0.0,0.0,24.600000381469727,3.415259599685669,11.519999504089355,Petaling
2025-01-07 17:00:00+00:00,0.0,0.0,24.25,2.099142551422119,6.839999675750732,Petaling
2025-01-07 19:00:00+00:00,0.0,0.0,23.899999618530273,3.4247334003448486,7.199999809265137,Petaling
2025-01-07 20:00:00+00:00,0.0,0.0,23.299999237060547,2.9024126529693604,6.839999675750732,Petaling
2025-01-07 21:00:00+00:00,0.0,0.0,23.549999237060547,4.18669319152832,9.0,Petaling
2024-12-31 23:00:00+00:00,0.0,0.0,23.450000762939453,0.8049845099449158,3.5999999046325684,Petaling
2025-01-01 00:00:00+00:00,0.0,0.0,23.950000762939453,2.705993175506592,7.559999465942383,Petaling
2025-01-01 06:00:00+00:00,0.0,0.0,29.799999237060547,5.474486351013184,19.440000534057617,Petaling
2025-01-01 13:00:00+00:00,0.20000000298023224,0.20000000298023224,24.700000762939453,8.242742538452148,16.919998168945312,Petaling
2025-01-01 15:00:00+00:00,0.10000000149011612,0.10000000149011612,24.450000762939453,8.496304512023926,18.35999870300293,Petaling
2025-01-01 17:00:00+00:00,0.0,0.0,23.950000762939453,3.2599384784698486,15.119998931884766,Petaling
2025-01-01 21:00:00+00:00,0.0,0.0,23.350000381469727,5.097528457641602,9.0,Petaling
2025-01-01 22:00:00+00:00,0.10000000149011612,0.10000000149011612,23.350000381469727,3.1072816848754883,17.639999389648438,Petaling
2025-01-01 23:00:00+00:00,0.0,0.0,23.299999237060547,1.4512063264846802,6.119999885559082,Petaling
2025-01-02 01:00:00+00:00,0.20000000298023224,0.20000000298023224,24.75,4.044996738433838,11.519999504089355,Petaling
2025-01-02 02:00:00+00:00,0.30000001192092896,0.30000001192092896,25.25,5.402999401092529,14.75999927520752,Petaling
2025-01-02 04:00:00+00:00,0.0,0.0,29.399999618530273,2.0523157119750977,16.919998168945312,Petaling
2025-01-02 09:00:00+00:00,0.10000000149011612,0.10000000149011612,30.399999618530273,6.924737930297852,20.880001068115234,Petaling
2025-01-02 10:00:00+00:00,0.5,0.5,29.350000381469727,6.299999237060547,17.639999389648438,Petaling
2025-01-02 13:00:00+00:00,0.0,0.0,27.450000762939453,6.68185567855835,14.039999961853027,Petaling
2025-01-02 15:00:00+00:00,0.0,0.0,26.25,2.9024126529693604,7.920000076293945,Petaling
2025-01-02 16:00:00+00:00,0.0,0.0,25.700000762939453,3.814131498336792,9.0,Petaling
2025-01-02 20:00:00+00:00,0.10000000149011612,0.10000000149011612,24.5,7.168430328369141,13.679999351501465,Petaling
2025-01-02 22:00:00+00:00,0.0,0.0,24.049999237060547,2.4482648372650146,5.039999961853027,Petaling
2025-01-03 00:00:00+00:00,0.0,0.0,24.25,1.6595180034637451,5.759999752044678,Petaling
2025-01-03 02:00:00+00:00,0.20000000298023224,0.20000000298023224,26.25,4.445672035217285,14.75999927520752,Petaling
