date,rain,precipitation,temperature_2m,wind_speed_10m,wind_gust_10m,location
2025-01-22 16:00:00+00:00,0.0,0.0,24.35,2.4014995,7.5599995,Petaling
2025-01-22 17:00:00+00:00,0.0,0.0,24.15,2.1674871,6.4799995,Petaling
2025-01-22 18:00:00+00:00,0.0,0.0,24.3,0.17999999,3.96,Petaling
2025-01-22 19:00:00+00:00,0.0,0.0,24.05,1.2727921,3.2399998,Petaling
2025-01-22 20:00:00+00:00,0.0,0.0,23.95,0.742159,2.52,Petaling
2025-01-22 21:00:00+00:00,0.0,0.0,23.9,2.36753,5.04,Petaling
2025-01-22 22:00:00+00:00,0.0,0.0,23.75,1.659518,4.68,Petaling
2025-01-22 23:00:00+00:00,0.0,0.0,23.55,0.742159,2.8799999,Petaling
2025-01-23 00:00:00+00:00,0.0,0.0,23.8,1.26,2.52,Petaling
2025-01-23 01:00:00+00:00,0.0,0.0,25.8,2.8856194,10.799999,Petaling
2025-01-23 02:00:00+00:00,0.0,0.0,26.5,2.4149535,10.799999,Petaling
2025-01-23 03:00:00+00:00,0.0,0.0,27.0,2.5455842,11.5199995,Petaling
2025-01-23 04:00:00+00:00,0.0,0.0,29.05,1.7076298,12.959999,Petaling
2025-01-23 05:00:00+00:00,0.0,0.0,30.25,1.1384199,14.759999,Petaling
2025-01-23 06:00:00+00:00,0.0,0.0,31.3,3.0758414,20.16,Petaling
2025-01-23 07:00:00+00:00,0.0,0.0,30.15,5.2478566,24.119999,Petaling
2025-01-23 08:00:00+00:00,2.9,2.9,27.9,10.718693,29.88,Petaling
2025-01-23 09:00:00+00:00,0.1,0.1,28.35,8.0599,27.0,Petaling
2025-01-23 10:00:00+00:00,0.1,0.1,27.8,5.6060677,20.519999,Petaling
2025-01-23 11:00:00+00:00,0.2,0.2,27.1,6.603817,15.119999,Petaling
2025-01-23 12:00:00+00:00,1.0,1.0,25.75,4.4456716,15.119999,Petaling
2025-01-23 13:00:00+00:00,0.8,0.8,24.55,6.015878,17.28,Petaling
2025-01-23 14:00:00+00:00,0.1,0.1,24.6,6.1120534,16.199999,Petaling
2025-01-23 15:00:00+00:00,0.1,0.1,24.25,5.634891,16.56,Petaling
2025-01-23 16:00:00+00:00,0.1,0.1,24.15,5.9427266,12.599999,Petaling
2025-01-23 17:00:00+00:00,0.0,0.0,23.85,5.223103,13.32,Petaling
2025-01-23 18:00:00+00:00,0.6,0.6,23.5,1.7076298,10.440001,Petaling
2025-01-23 19:00:00+00:00,1.5,1.5,22.9,2.2553935,7.5599995,Petaling
2025-01-23 20:00:00+00:00,0.2,0.2,23.2,4.6277857,10.799999,Petaling
2025-01-23 21:00:00+00:00,0.2,0.2,23.25,3.0758414,9.36,Petaling
2025-01-23 22:00:00+00:00,1.5,1.5,23.1,8.836514,16.919998,Petaling
2025-01-23 23:00:00+00:00,0.2,0.2,23.05,6.048107,17.28,Petaling
2025-01-24 00:00:00+00:00,0.0,0.0,23.15,7.5105524,14.4,Petaling
2025-01-24 01:00:00+00:00,1.1,1.1,24.75,5.6060677,13.679999,Petaling
2025-01-24 02:00:00+00:00,0.4,0.4,25.35,3.96,13.32,Petaling
2025-01-24 03:00:00+00:00,0.2,0.2,26.0,3.462369,16.199999,Petaling
2025-01-24 04:00:00+00:00,0.1,0.1,26.9,2.6758924,16.56,Petaling
2025-01-24 05:00:00+00:00,0.1,0.1,28.3,3.6402748,18.0,Petaling
2025-01-24 06:00:00+00:00,0.1,0.1,29.0,3.3092597,18.0,Petaling
2025-01-24 07:00:00+00:00,0.1,0.1,29.05,1.7727944,17.28,Petaling
2025-01-24 08:00:00+00:00,1.1,1.1,28.25,9.085988,24.84,Petaling
2025-01-24 09:00:00+00:00,0.5,0.5,25.55,9.340941,30.239998,Petaling
2025-01-24 10:00:00+00:00,0.1,0.1,26.0,6.12,21.96,Petaling
2025-01-24 11:00:00+00:00,0.2,0.2,25.85,5.00128,15.84,Petaling
2025-01-24 12:00:00+00:00,0.8,0.8,25.05,8.37532,16.56,Petaling
2025-01-24 13:00:00+00:00,0.1,0.1,24.35,7.771331,20.519999,Petaling
2025-01-24 14:00:00+00:00,0.4,0.4,24.0,9.734988,18.72,Petaling
2025-01-24 15:00:00+00:00,0.7,0.7,24.0,5.154415,18.72,Petaling
2025-01-24 16:00:00+00:00,1.2,1.2,23.7,7.145796,13.32,Petaling
2025-01-24 17:00:00+00:00,0.0,0.0,23.55,3.9966483,13.679999,Petaling
2025-01-24 18:00:00+00:00,0.0,0.0,23.4,4.724786,8.64,Petaling
2025-01-24 19:00:00+00:00,0.0,0.0,23.15,3.219938,9.72,Petaling
2025-01-24 20:00:00+00:00,0.0,0.0,23.0,2.9522195,6.12,Petaling
2025-01-24 21:00:00+00:00,0.0,0.0,22.9,3.096837,7.5599995,Petaling
2025-01-24 22:00:00+00:00,0.0,0.0,22.65,0.40249225,5.7599998,Petaling
2025-01-24 23:00:00+00:00,0.0,0.0,22.4,1.8792552,3.96,Petaling
2025-01-25 00:00:00+00:00,0.0,0.0,22.95,2.5772076,5.7599998,Petaling
2025-01-25 01:00:00+00:00,0.0,0.0,25.05,4.503598,13.679999,Petaling
2025-01-25 02:00:00+00:00,0.1,0.1,26.2,2.9522195,14.04,Petaling
2025-01-25 03:00:00+00:00,0.0,0.0,27.9,3.4199998,16.919998,Petaling
2025-01-25 04:00:00+00:00,0.0,0.0,28.85,3.143565,14.4,Petaling
2025-01-25 05:00:00+00:00,0.0,0.0,28.95,2.8799999,16.919998,Petaling
2025-01-25 06:00:00+00:00,0.0,0.0,29.5,3.0652895,14.04,Petaling
2025-01-25 07:00:00+00:00,0.1,0.1,29.65,3.3092597,18.359999,Petaling
2025-01-25 08:00:00+00:00,0.0,0.0,29.2,7.1321807,20.880001,Petaling
2025-01-25 09:00:00+00:00,0.5,0.5,27.5,2.4482648,20.880001,Petaling
2025-01-25 10:00:00+00:00,0.4,0.4,27.15,2.5264204,15.119999,Petaling
2025-01-25 11:00:00+00:00,0.0,0.0,26.15,4.942631,12.959999,Petaling
2025-01-25 12:00:00+00:00,1.6,1.6,25.4,5.1919937,11.159999,Petaling
2025-01-25 13:00:00+00:00,2.4,2.4,24.8,5.3426957,12.24,Petaling
2025-01-25 14:00:00+00:00,0.2,0.2,24.7,2.6999998,11.5199995,Petaling
2025-01-25 15:00:00+00:00,0.1,0.1,24.35,1.2074767,6.4799995,Petaling
2025-01-25 16:00:00+00:00,0.0,0.0,24.25,1.8792552,4.32,Petaling
2025-01-25 17:00:00+00:00,0.0,0.0,24.25,2.0364676,5.7599998,Petaling
2025-01-25 18:00:00+00:00,0.0,0.0,23.8,1.2727921,6.12,Petaling
2025-01-25 19:00:00+00:00,0.5,0.5,23.85,2.226477,6.8399997,Petaling
2025-01-25 20:00:00+00:00,0.4,0.4,23.75,5.9834766,13.679999,Petaling
2025-01-25 21:00:00+00:00,3.1,3.1,23.2,6.330782,16.199999,Petaling
2025-01-25 22:00:00+00:00,0.3,0.3,23.2,4.14,13.32,Petaling
2025-01-25 23:00:00+00:00,0.1,0.1,23.05,4.510787,9.0,Petaling
2025-01-26 00:00:00+00:00,0.0,0.0,23.15,3.84796,9.36,Petaling
2025-01-26 01:00:00+00:00,0.4,0.4,23.8,2.5772076,11.5199995,Petaling
2025-01-26 02:00:00+00:00,0.7,0.7,24.95,2.3469129,13.32,Petaling
2025-01-26 03:00:00+00:00,0.7,0.7,25.55,1.9134263,13.32,Petaling
2025-01-26 04:00:00+00:00,0.6,0.6,25.5,1.3708391,11.879999,Petaling
2025-01-26 05:00:00+00:00,0.1,0.1,26.4,3.06,12.959999,Petaling
2025-01-26 06:00:00+00:00,0.0,0.0,27.5,2.5582807,12.959999,Petaling
2025-01-26 07:00:00+00:00,0.0,0.0,28.45,2.3051248,14.759999,Petaling
2025-01-26 08:00:00+00:00,0.3,0.3,28.6,4.5,15.84,Petaling
2025-01-26 09:00:00+00:00,4.5,4.5,27.3,5.0975285,16.199999,Petaling
2025-01-26 10:00:00+00:00,2.2,2.2,26.3,1.3708391,14.759999,Petaling
2025-01-26 11:00:00+00:00,0.0,0.0,25.95,0.6489992,7.5599995,Petaling
2025-01-26 12:00:00+00:00,0.2,0.2,25.5,0.9693296,3.6,Petaling
2025-01-26 13:00:00+00:00,0.1,0.1,25.6,3.693291,7.5599995,Petaling
2025-01-26 14:00:00+00:00,0.0,0.0,25.15,2.5959969,7.92,Petaling
2025-01-26 15:00:00+00:00,0.0,0.0,24.95,2.5959969,4.68,Petaling
2025-01-26 16:00:00+00:00,0.0,0.0,24.55,3.536439,6.4799995,Petaling
2025-01-26 17:00:00+00:00,0.0,0.0,24.05,3.2399998,7.5599995,Petaling
2025-01-26 18:00:00+00:00,0.0,0.0,23.5,2.5071096,6.12,Petaling
2025-01-26 19:00:00+00:00,0.0,0.0,23.4,3.745557,8.28,Petaling
2025-01-26 20:00:00+00:00,0.0,0.0,22.85,2.5455842,7.92,Petaling
2025-01-26 21:00:00+00:00,0.0,0.0,22.75,0.5091169,4.68,Petaling
2025-01-26 22:00:00+00:00,0.0,0.0,22.55,0.6489992,1.08,Petaling
2025-01-26 23:00:00+00:00,0.0,0.0,22.45,1.3708391,2.52,Petaling
2025-01-27 00:00:00+00:00,0.0,0.0,23.0,3.3481934,6.12,Petaling
2025-01-27 01:00:00+00:00,0.0,0.0,25.1,3.3092597,11.879999,Petaling
2025-01-27 02:00:00+00:00,0.0,0.0,26.75,2.1749482,12.24,Petaling
2025-01-27 03:00:00+00:00,0.0,0.0,28.95,3.3481934,14.4,Petaling
2025-01-27 04:00:00+00:00,0.4,0.4,28.7,5.8409934,17.28,Petaling
2025-01-27 05:00:00+00:00,1.2,1.2,28.65,4.613762,18.0,Petaling
2025-01-27 06:00:00+00:00,0.1,0.1,29.55,3.362677,16.199999,Petaling
2025-01-27 07:00:00+00:00,0.5,0.5,30.7,3.9518096,18.0,Petaling
2025-01-27 08:00:00+00:00,9.4,9.4,27.4,8.821836,24.84,Petaling
2025-01-27 09:00:00+00:00,0.3,0.3,27.0,3.244996,21.599998,Petaling
2025-01-27 10:00:00+00:00,0.6,0.6,27.25,4.060985,12.599999,Petaling
2025-01-27 11:00:00+00:00,0.0,0.0,26.9,3.6,11.5199995,Petaling
2025-01-27 12:00:00+00:00,0.0,0.0,26.25,5.4149795,10.440001,Petaling
2025-01-27 13:00:00+00:00,0.0,0.0,26.35,5.4149795,14.4,Petaling
2025-01-27 14:00:00+00:00,0.0,0.0,25.65,6.037383,12.959999,Petaling
2025-01-27 15:00:00+00:00,0.0,0.0,25.15,4.0249224,12.959999,Petaling
2025-01-27 16:00:00+00:00,0.0,0.0,24.9,3.381893,9.36,Petaling
2025-01-27 17:00:00+00:00,0.0,0.0,24.6,2.4149535,7.2,Petaling
2025-01-27 18:00:00+00:00,0.0,0.0,24.5,2.5772076,5.7599998,Petaling
2025-01-27 19:00:00+00:00,0.0,0.0,24.65,5.0975285,9.0,Petaling
2025-01-27 20:00:00+00:00,0.0,0.0,24.05,3.3481934,11.879999,Petaling
2025-01-27 21:00:00+00:00,0.2,0.2,24.05,0.8049845,4.68,Petaling
2025-01-27 22:00:00+00:00,0.1,0.1,24.2,1.7076298,3.2399998,Petaling
2025-01-27 23:00:00+00:00,0.0,0.0,23.7,0.17999999,6.4799995,Petaling
2025-01-28 00:00:00+00:00,0.0,0.0,24.2,1.835647,7.5599995,Petaling
2025-01-28 01:00:00+00:00,2.4,2.4,23.65,4.752136,16.199999,Petaling
2025-01-28 02:00:00+00:00,3.1,3.1,23.9,0.742159,16.199999,Petaling
2025-01-28 03:00:00+00:00,3.2,3.2,24.25,1.659518,7.5599995,Petaling
2025-01-28 04:00:00+00:00,1.7,1.7,24.9,2.9522195,11.879999,Petaling
2025-01-28 05:00:00+00:00,0.9,0.9,25.25,3.4576871,13.32,Petaling
2025-01-28 06:00:00+00:00,0.6,0.6,25.8,5.195113,14.759999,Petaling
2025-01-28 07:00:00+00:00,1.8,1.8,26.25,7.9465466,20.519999,Petaling
2025-01-28 08:00:00+00:00,1.8,1.8,25.1,8.227004,19.08,Petaling
2025-01-28 09:00:00+00:00,0.8,0.8,25.2,5.0688457,17.28,Petaling
2025-01-28 10:00:00+00:00,0.0,0.0,25.75,5.6492476,15.4800005,Petaling
2025-01-28 11:00:00+00:00,0.0,0.0,25.55,7.538541,15.119999,Petaling
2025-01-28 12:00:00+00:00,0.1,0.1,25.55,6.849467,15.119999,Petaling
2025-01-28 13:00:00+00:00,0.0,0.0,24.5,10.990322,23.039999,Petaling
2025-01-28 14:00:00+00:00,0.0,0.0,24.25,8.942214,22.68,Petaling
2025-01-28 15:00:00+00:00,0.0,0.0,24.15,9.418661,19.44,Petaling
2025-01-28 16:00:00+00:00,0.0,0.0,23.85,9.965239,22.68,Petaling
2025-01-28 17:00:00+00:00,0.0,0.0,23.85,8.604301,20.880001,Petaling
2025-01-28 18:00:00+00:00,0.0,0.0,23.75,5.22,17.64,Petaling
2025-01-28 19:00:00+00:00,0.0,0.0,23.45,2.9301877,10.799999,Petaling
2025-01-28 20:00:00+00:00,0.0,0.0,23.3,1.5379207,5.7599998,Petaling
2025-01-28 21:00:00+00:00,0.0,0.0,22.9,0.742159,3.6,Petaling
2025-01-28 22:00:00+00:00,0.0,0.0,22.6,1.0948973,2.8799999,Petaling
2025-01-28 23:00:00+00:00,0.0,0.0,22.55,2.5772076,5.3999996,Petaling
2025-01-29 00:00:00+00:00,0.0,0.0,22.75,3.550155,6.8399997,Petaling
2025-01-29 01:00:00+00:00,0.0,0.0,24.5,1.8089776,7.5599995,Petaling
2025-01-29 02:00:00+00:00,0.0,0.0,25.7,2.6758924,11.879999,Petaling
2025-01-29 03:00:00+00:00,0.1,0.1,26.8,2.6758924,12.24,Petaling
2025-01-29 04:00:00+00:00,0.0,0.0,28.65,5.4656014,18.359999,Petaling
2025-01-29 05:00:00+00:00,0.0,0.0,30.1,4.8633323,19.8,Petaling
2025-01-29 06:00:00+00:00,0.0,0.0,30.65,3.536439,19.08,Petaling
2025-01-29 07:00:00+00:00,0.0,0.0,30.6,3.5864744,18.359999,Petaling
2025-01-29 08:00:00+00:00,0.8,0.8,27.6,11.212135,28.08,Petaling
2025-01-29 09:00:00+00:00,2.4,2.4,25.3,7.386582,28.08,Petaling
2025-01-29 10:00:00+00:00,1.3,1.3,24.75,3.9640884,20.880001,Petaling
2025-01-29 11:00:00+00:00,0.1,0.1,24.9,0.742159,12.24,Petaling
2025-01-29 12:00:00+00:00,0.0,0.0,24.65,4.3498964,8.28,Petaling
2025-01-29 13:00:00+00:00,0.0,0.0,25.45,8.649369,18.359999,Petaling
2025-01-29 14:00:00+00:00,0.0,0.0,25.0,6.1858225,18.359999,Petaling
2025-01-29 15:00:00+00:00,0.0,0.0,24.7,4.379589,12.599999,Petaling
2025-01-29 16:00:00+00:00,0.0,0.0,24.6,3.8141315,8.64,Petaling
2025-01-29 17:00:00+00:00,0.0,0.0,24.5,3.8183763,7.92,Petaling
2025-01-29 18:00:00+00:00,0.0,0.0,23.8,3.244996,8.28,Petaling
2025-01-29 19:00:00+00:00,0.0,0.0,23.45,3.0758414,6.12,Petaling
2025-01-29 20:00:00+00:00,0.0,0.0,23.2,2.995797,5.3999996,Petaling
2025-01-29 21:00:00+00:00,0.0,0.0,23.1,4.514377,9.36,Petaling
2025-01-29 22:00:00+00:00,0.0,0.0,22.6,3.3092597,9.72,Petaling
2025-01-29 23:00:00+00:00,0.0,0.0,22.3,2.7059932,6.4799995,Petaling
2025-01-30 00:00:00+00:00,0.0,0.0,22.65,2.3051248,5.3999996,Petaling
2025-01-30 01:00:00+00:00,0.0,0.0,24.3,2.8116899,9.36,Petaling
2025-01-30 02:00:00+00:00,0.0,0.0,25.6,3.693291,12.959999,Petaling
2025-01-30 03:00:00+00:00,0.0,0.0,27.0,2.7238941,13.32,Petaling
2025-01-30 04:00:00+00:00,0.0,0.0,29.15,2.4482648,12.599999,Petaling
2025-01-30 05:00:00+00:00,0.0,0.0,30.25,2.9301877,13.679999,Petaling
2025-01-30 06:00:00+00:00,0.1,0.1,30.7,4.5,16.199999,Petaling
2025-01-30 07:00:00+00:00,0.3,0.3,30.7,7.7043357,21.24,Petaling
2025-01-30 08:00:00+00:00,0.2,0.2,30.1,7.8954163,23.759998,Petaling
2025-01-30 09:00:00+00:00,0.3,0.3,29.9,5.195113,20.880001,Petaling
2025-01-30 10:00:00+00:00,0.0,0.0,29.8,3.3043609,14.04,Petaling
2025-01-30 11:00:00+00:00,0.0,0.0,28.3,2.5455842,9.0,Petaling
2025-01-30 12:00:00+00:00,0.0,0.0,26.65,3.8773184,7.5599995,Petaling
2025-01-30 13:00:00+00:00,0.0,0.0,26.0,5.426933,15.4800005,Petaling
2025-01-30 14:00:00+00:00,0.0,0.0,25.7,2.9024127,10.799999,Petaling
2025-01-30 15:00:00+00:00,0.0,0.0,25.4,2.0523157,5.04,Petaling
2025-01-30 16:00:00+00:00,0.0,0.0,24.8,2.8174455,5.04,Petaling
2025-01-30 17:00:00+00:00,0.0,0.0,24.1,4.2366967,8.28,Petaling
2025-01-30 18:00:00+00:00,0.0,0.0,23.4,4.0449967,9.36,Petaling
2025-01-30 19:00:00+00:00,0.0,0.0,23.05,3.6447225,8.28,Petaling
2025-01-30 20:00:00+00:00,0.0,0.0,22.9,3.9312592,7.5599995,Petaling
2025-01-30 21:00:00+00:00,0.0,0.0,22.5,2.995797,7.92,Petaling
2025-01-30 22:00:00+00:00,0.0,0.0,22.3,2.4216523,5.3999996,Petaling
2025-01-30 23:00:00+00:00,0.0,0.0,22.1,2.8856194,4.32,Petaling
2025-01-31 00:00:00+00:00,0.0,0.0,22.7,4.198285,6.12,Petaling
2025-01-31 01:00:00+00:00,0.0,0.0,24.85,2.226477,9.72,Petaling
2025-01-31 02:00:00+00:00,0.0,0.0,26.85,2.8174455,11.879999,Petaling
2025-01-31 03:00:00+00:00,0.0,0.0,28.4,4.0249224,15.4800005,Petaling
2025-01-31 04:00:00+00:00,0.0,0.0,29.25,5.22,16.919998,Petaling
2025-01-31 05:00:00+00:00,0.2,0.2,29.5,7.327127,20.880001,Petaling
2025-01-31 06:00:00+00:00,0.1,0.1,29.65,8.297589,23.039999,Petaling
2025-01-31 07:00:00+00:00,0.3,0.3,28.75,8.714677,23.4,Petaling
2025-01-31 08:00:00+00:00,0.1,0.1,28.55,6.59154,22.68,Petaling
2025-01-31 09:00:00+00:00,0.0,0.0,28.6,7.653705,21.24,Petaling
2025-01-31 10:00:00+00:00,0.6,0.6,26.5,10.04458,22.68,Petaling
2025-01-31 11:00:00+00:00,1.2,1.2,24.05,8.244708,23.039999,Petaling
2025-01-31 12:00:00+00:00,1.7,1.7,23.65,6.122647,19.08,Petaling
2025-01-31 13:00:00+00:00,0.2,0.2,24.85,2.9301877,8.28,Petaling
2025-01-31 14:00:00+00:00,0.0,0.0,24.65,4.6277857,9.0,Petaling
2025-01-31 15:00:00+00:00,0.0,0.0,24.75,3.563818,10.08,Petaling
2024-12-31 16:00:00+00:00,0.0,0.0,25.05,3.8268526,12.959999,Klang
2024-12-31 17:00:00+00:00,0.0,0.0,24.9,4.2481523,8.64,Klang
2024-12-31 18:00:00+00:00,0.0,0.0,24.75,3.189608,10.440001,Klang
2024-12-31 19:00:00+00:00,0.1,0.1,24.7,2.8460498,9.36,Klang
2024-12-31 20:00:00+00:00,0.1,0.1,24.6,0.35999998,6.12,Klang
2024-12-31 21:00:00+00:00,0.1,0.1,24.2,0.9,3.96,Klang
2024-12-31 22:00:00+00:00,0.0,0.0,24.1,1.8,3.96,Klang
2024-12-31 23:00:00+00:00,0.0,0.0,23.85,1.9386592,6.12,Klang
2025-01-01 00:00:00+00:00,0.0,0.0,24.25,4.379589,9.0,Klang
2025-01-01 01:00:00+00:00,0.2,0.2,25.9,4.471107,14.759999,Klang
2025-01-01 02:00:00+00:00,2.4,2.4,25.7,4.802999,15.119999,Klang
2025-01-01 03:00:00+00:00,0.2,0.2,26.45,4.3498964,17.28,Klang
2025-01-01 04:00:00+00:00,0.1,0.1,28.45,3.096837,15.84,Klang
2025-01-01 05:00:00+00:00,0.0,0.0,29.55,4.829907,18.359999,Klang
2025-01-01 06:00:00+00:00,0.1,0.1,30.3,4.8899083,18.72,Klang
2025-01-01 07:00:00+00:00,0.0,0.0,30.7,3.2599385,18.72,Klang
2025-01-01 08:00:00+00:00,0.0,0.0,30.4,3.0811036,15.84,Klang
2025-01-01 09:00:00+00:00,0.4,0.4,28.55,4.942631,16.199999,Klang
2025-01-01 10:00:00+00:00,0.4,0.4,27.5,4.846648,12.599999,Klang
2025-01-01 11:00:00+00:00,0.6,0.6,26.1,5.6920996,12.959999,Klang
2025-01-01 12:00:00+00:00,0.1,0.1,24.85,7.9077177,20.880001,Klang
2025-01-01 13:00:00+00:00,0.0,0.0,25.25,10.2742,25.919998,Klang
2025-01-01 14:00:00+00:00,0.5,0.5,24.75,5.692099,19.44,Klang
2025-01-01 15:00:00+00:00,0.1,0.1,24.9,10.018743,21.24,Klang
2025-01-01 16:00:00+00:00,0.0,0.0,24.7,8.383054,18.72,Klang
2025-01-01 17:00:00+00:00,0.0,0.0,24.45,5.1575575,15.119999,Klang
2025-01-01 18:00:00+00:00,0.0,0.0,24.3,7.1321807,12.959999,Klang
2025-01-01 19:00:00+00:00,0.0,0.0,24.05,2.4149535,13.32,Klang
2025-01-01 20:00:00+00:00,0.0,0.0,24.0,2.3051248,5.04,Klang
2025-01-01 21:00:00+00:00,0.2,0.2,23.55,8.139901,18.359999,Klang
2025-01-01 22:00:00+00:00,0.3,0.3,23.75,5.5216303,14.4,Klang
2025-01-01 23:00:00+00:00,0.0,0.0,23.8,3.396233,10.440001,Klang
2025-01-02 00:00:00+00:00,0.0,0.0,24.15,6.130579,11.159999,Klang
2025-01-02 01:00:00+00:00,0.1,0.1,25.0,3.710795,18.0,Klang
2025-01-02 02:00:00+00:00,0.0,0.0,25.75,6.77575,16.56,Klang
2025-01-02 03:00:00+00:00,0.0,0.0,27.7,6.5520988,19.08,Klang
2025-01-02 04:00:00+00:00,0.0,0.0,29.5,3.06,19.44,Klang
2025-01-02 05:00:00+00:00,0.0,0.0,30.5,4.846648,18.72,Klang
2025-01-02 06:00:00+00:00,0.0,0.0,31.3,4.4565907,18.72,Klang
2025-01-02 07:00:00+00:00,0.0,0.0,31.45,6.28713,20.519999,Klang
2025-01-02 08:00:00+00:00,0.0,0.0,31.35,8.53815,22.319998,Klang
2025-01-02 09:00:00+00:00,0.0,0.0,30.75,8.587338,22.68,Klang
2025-01-02 10:00:00+00:00,0.0,0.0,29.5,8.738811,21.24,Klang
2025-01-02 11:00:00+00:00,0.0,0.0,28.2,6.28713,19.8,Klang
2025-01-02 12:00:00+00:00,0.0,0.0,27.15,3.8856654,12.599999,Klang
2025-01-02 13:00:00+00:00,0.0,0.0,27.35,6.924738,13.679999,Klang
2025-01-02 14:00:00+00:00,0.0,0.0,27.2,4.724786,13.32,Klang
2025-01-02 15:00:00+00:00,0.0,0.0,26.75,4.072935,8.28,Klang
2025-01-02 16:00:00+00:00,0.0,0.0,26.25,5.1481256,10.08,Klang
2025-01-02 17:00:00+00:00,0.0,0.0,25.7,11.074022,22.319998,Klang
2025-01-02 18:00:00+00:00,0.0,0.0,25.2,6.0077944,21.96,Klang
2025-01-02 19:00:00+00:00,0.0,0.0,24.85,2.968636,11.159999,Klang
2025-01-02 20:00:00+00:00,0.0,0.0,24.65,9.585739,17.64,Klang
2025-01-02 21:00:00+00:00,0.0,0.0,24.2,5.6060677,20.880001,Klang
2025-01-02 22:00:00+00:00,0.1,0.1,23.95,4.7827187,11.159999,Klang
2025-01-02 23:00:00+00:00,0.0,0.0,24.05,1.98,9.0,Klang
2025-01-03 00:00:00+00:00,0.1,0.1,24.45,3.536439,7.5599995,Klang
2025-01-03 01:00:00+00:00,0.1,0.1,25.55,7.1321807,18.72,Klang
2025-01-03 02:00:00+00:00,3.4,3.4,25.15,3.4247334,19.44,Klang
2025-01-03 03:00:00+00:00,0.7,0.7,26.0,3.4623692,14.759999,Klang
2025-01-03 04:00:00+00:00,1.5,1.5,26.7,1.8,15.84,Klang
2025-01-03 05:00:00+00:00,0.3,0.3,27.95,3.2846913,14.759999,Klang
2025-01-03 06:00:00+00:00,0.2,0.2,29.6,1.9469976,17.64,Klang
2025-01-03 07:00:00+00:00,0.3,0.3,30.05,2.8460498,15.4800005,Klang
2025-01-03 08:00:00+00:00,0.2,0.2,29.9,4.846648,18.72,Klang
2025-01-03 09:00:00+00:00,3.1,3.1,27.3,5.728979,18.72,Klang
2025-01-03 10:00:00+00:00,0.0,0.0,26.55,3.362677,15.84,Klang
2025-01-03 11:00:00+00:00,0.2,0.2,26.3,4.6800003,10.799999,Klang
2025-01-03 12:00:00+00:00,0.2,0.2,25.4,3.0652893,9.36,Klang
2025-01-03 13:00:00+00:00,0.0,0.0,25.3,1.0495713,6.8399997,Klang
2025-01-03 14:00:00+00:00,0.0,0.0,25.05,2.8001428,6.12,Klang
2025-01-03 15:00:00+00:00,0.0,0.0,24.7,0.40249225,5.7599998,Klang
2025-01-03 16:00:00+00:00,0.0,0.0,24.45,2.4014995,5.04,Klang
2025-01-03 17:00:00+00:00,0.0,0.0,24.2,12.330985,22.319998,Klang
2025-01-03 18:00:00+00:00,0.3,0.3,23.75,3.8773184,24.48,Klang
2025-01-03 19:00:00+00:00,0.0,0.0,23.6,7.1208143,13.679999,Klang
2025-01-03 20:00:00+00:00,0.0,0.0,23.3,1.08,13.32,Klang
2025-01-03 21:00:00+00:00,0.2,0.2,23.2,1.8,2.8799999,Klang
2025-01-03 22:00:00+00:00,0.2,0.2,23.55,2.5772076,5.04,Klang
2025-01-03 23:00:00+00:00,0.0,0.0,23.55,2.9024127,7.2,Klang
2025-01-04 00:00:00+00:00,0.1,0.1,23.9,5.4477882,10.440001,Klang
2025-01-04 01:00:00+00:00,0.1,0.1,26.35,3.143565,11.5199995,Klang
2025-01-04 02:00:00+00:00,0.4,0.4,27.6,3.9518096,12.959999,Klang
2025-01-04 03:00:00+00:00,0.3,0.3,28.85,6.330782,18.72,Klang
2025-01-04 04:00:00+00:00,0.6,0.6,28.85,8.11798,21.96,Klang
2025-01-04 05:00:00+00:00,0.8,0.8,29.25,5.920878,24.48,Klang
2025-01-04 06:00:00+00:00,0.1,0.1,30.5,6.0721655,19.08,Klang
2025-01-04 07:00:00+00:00,0.1,0.1,30.85,2.7416782,19.8,Klang
2025-01-04 08:00:00+00:00,0.2,0.2,30.75,0.6489992,15.119999,Klang
2025-01-04 09:00:00+00:00,6.7,6.7,26.75,8.482947,24.119999,Klang
2025-01-04 10:00:00+00:00,1.3,1.3,25.2,9.499157,21.96,Klang
2025-01-04 11:00:00+00:00,0.2,0.2,25.15,6.5049515,19.08,Klang
2025-01-04 12:00:00+00:00,0.6,0.6,24.75,6.9899354,17.28,Klang
2025-01-04 13:00:00+00:00,0.0,0.0,26.15,8.699793,16.919998,Klang
2025-01-04 14:00:00+00:00,0.0,0.0,26.1,6.830519,16.199999,Klang
2025-01-04 15:00:00+00:00,0.2,0.2,25.75,3.8141315,12.599999,Klang
2025-01-04 16:00:00+00:00,0.0,0.0,25.4,3.964089,8.28,Klang
2025-01-04 17:00:00+00:00,0.0,0.0,24.8,2.9522195,7.2,Klang
2025-01-04 18:00:00+00:00,0.0,0.0,24.55,2.3400002,4.68,Klang
2025-01-04 19:00:00+00:00,0.0,0.0,24.4,0.54,5.04,Klang
2025-01-04 20:00:00+00:00,0.0,0.0,23.9,0.71999997,1.4399999,Klang
2025-01-04 21:00:00+00:00,0.0,0.0,23.55,2.0991426,3.2399998,Klang
